date,open,close,raw_open,raw_close
2019-02-26,249.66,249.88,279.1,279.34
2019-02-27,249.15,249.74,278.52,279.18
2019-02-28,249.54,249.26,278.96,278.65
2019-03-01,250.86,250.84,280.44,280.41
2019-03-04,251.9,249.91,281.6,279.38
2019-03-05,250.06,249.63,279.54,279.06
2019-03-06,249.71,248.09,279.15,277.34
2019-03-07,247.63,246.11,276.83,275.13
2019-03-08,244.15,245.54,272.94,274.49
2019-03-11,246.23,249.11,275.26,278.48
2019-03-12,249.63,249.97,279.06,279.44
2019-03-13,250.9,251.66,280.48,281.33
2019-03-14,251.69,251.54,281.37,281.2
2019-03-15,252.06,252.78,280.54,281.34
2019-03-18,252.97,253.75,281.55,282.42
2019-03-19,254.73,253.83,283.51,282.51
2019-03-20,253.51,252.92,282.16,281.5
2019-03-21,252.15,255.69,280.64,284.58
2019-03-22,254.47,250.98,283.22,279.34
2019-03-25,250.56,250.67,278.87,279
2019-03-26,252.46,252.51,280.99,281.04
2019-03-27,252.57,251.17,281.11,279.55
2019-03-28,251.89,252.21,280.35,280.71
2019-03-29,253.72,253.77,282.39,282.45
2019-04-01,255.8,256.73,284.7,285.74
2019-04-02,257,256.95,286.04,285.99
2019-04-03,258.15,257.37,287.32,286.45
2019-04-04,257.66,258.02,286.78,287.18
2019-04-05,258.69,259.23,287.92,288.52
2019-04-08,258.85,259.48,288.1,288.8
2019-04-09,258.51,258.16,287.72,287.33
2019-04-10,258.55,259.02,287.77,288.29
2019-04-11,259.51,258.97,288.83,288.23
2019-04-12,260.56,260.67,290,290.13
2019-04-15,260.77,260.54,290.24,289.98
2019-04-16,261.41,260.71,290.95,290.1705
2019-04-17,261.82,260.08,291.4,289.47
2019-04-18,260.65,260.55,290.1,289.99
2019-04-22,259.81,260.83,289.17,290.3
2019-04-23,261.17,263.15,290.68,292.89
2019-04-24,263.06,262.54,292.79,292.21
2019-04-25,262.46,262.47,292.12,292.13
2019-04-26,262.44,263.62,292.1,293.41
2019-04-29,263.71,263.95,293.51,293.78
2019-04-30,263.69,264.03,293.49,293.87
2019-05-01,264.8,262.19,294.72,291.82
2019-05-02,262.07,261.57,291.68,291.13
2019-05-03,263.09,264.13,292.82,293.98
2019-05-06,259.88,263.1,289.25,292.83
2019-05-07,260.69,258.81,290.15,288.05
2019-05-08,258.34,258.52,287.53,287.73
2019-05-09,256.27,257.57,285.23,286.67
2019-05-10,256.62,258.79,285.62,288.03
2019-05-13,253.75,252.46,282.42,280.9905
2019-05-14,253.36,254.61,281.99,283.38
2019-05-15,253,256.2,281.59,285.15
2019-05-16,256.82,258.47,285.84,287.68
2019-05-17,256.19,256.91,285.14,285.94
2019-05-20,255.22,255.13,284.06,283.96
2019-05-21,256.81,257.39,285.83,286.48
2019-05-22,256.47,256.62,285.45,285.62
2019-05-23,254.45,253.54,283.205,282.19
2019-05-24,254.93,254.22,283.74,282.95
2019-05-28,254.35,251.85,283.09,280.31
2019-05-29,250.59,250.01,278.91,278.26
2019-05-30,250.77,250.66,279.11,278.98
2019-05-31,248.16,247.41,276.2,275.37
2019-06-03,247.37,246.73,275.32,274.61
2019-06-04,248.98,252.01,277.12,280.49
2019-06-05,253.67,254.15,282.33,282.87
2019-06-06,254.53,255.87,283.29,284.78
2019-06-07,256.9,258.38,285.93,287.58
2019-06-10,259.99,259.6,289.37,288.9305
2019-06-11,261.45,259.58,290.99,288.91
2019-06-12,259.34,259.03,288.64,288.3
2019-06-13,260.02,260.18,289.4,289.58
2019-06-14,259.89,259.87,289.26,289.23
2019-06-17,260.13,260.08,289.52,289.47
2019-06-18,261.81,262.64,291.39,292.32
2019-06-19,262.85,263.26,292.55,293.01
2019-06-20,265.98,265.84,296.04,295.88
2019-06-21,265.55,265.44,294.13,294
2019-06-24,265.64,265.13,294.23,293.66
2019-06-25,265.16,262.53,293.7,290.78
2019-06-26,263.4,262.28,291.75,290.51
2019-06-27,263.01,263.2,291.31,291.52
2019-06-28,264.15,264.62,292.58,293.1
2019-07-01,267.86,266.86,296.68,295.58
2019-07-02,266.89,267.64,295.61,296.44
2019-07-03,268.31,269.77,297.18,298.8
2019-07-05,268.54,269.29,297.44,298.27
2019-07-08,268.15,268.02,297.01,296.86
2019-07-09,266.83,268.35,295.54,297.23
2019-07-10,269.38,269.6,298.37,298.61
2019-07-11,270.24,270.24,299.32,299.32
2019-07-12,270.72,271.44,299.85,300.65
2019-07-15,271.87,271.61,301.13,300.84
2019-07-16,271.44,270.65,300.65,299.78
2019-07-17,270.63,268.85,299.75,297.78
2019-07-18,268.32,269.83,297.19,298.87
2019-07-19,270.89,268.38,300.04,297.26
2019-07-22,268.69,268.88,297.61,297.81
2019-07-23,270.08,270.83,299.14,299.98
2019-07-24,270.12,272.12,299.19,301.4
2019-07-25,271.7,270.83,300.94,299.97
2019-07-26,271.54,272.62,300.76,301.96
2019-07-29,272.55,272.2,301.88,301.49
2019-07-30,270.77,271.57,299.91,300.79
2019-07-31,271.75,268.51,300.99,297.4
2019-08-01,268.69,266.34,297.6,295
2019-08-02,265.3,264.19,293.85,292.62
2019-08-05,260.1,256.45,288.09,284.05
2019-08-06,258.13,259.77,285.91,287.73
2019-08-07,256.77,260.16,284.4,288.16
2019-08-08,261.48,265.07,289.62,293.59
2019-08-09,264.15,263.27,292.58,291.6
2019-08-12,261.79,259.96,289.96,287.93
2019-08-13,259.78,264.01,287.74,292.42
2019-08-14,260.08,256.43,288.07,284.02
2019-08-15,257.2,256.99,284.88,284.65
2019-08-16,258.65,260.75,286.48,288.81
2019-08-19,263.8,263.92,292.19,292.32
2019-08-20,263.42,261.84,291.77,290.02
2019-08-21,264.06,264,292.48,292.41
2019-08-22,264.74,263.93,293.23,292.33
2019-08-23,262.65,257.2,290.92,284.88
2019-08-26,259.36,259.97,287.27,287.95
2019-08-27,261.41,258.84,289.54,286.7
2019-08-28,258.34,260.78,286.14,288.84
2019-08-29,263.38,264.15,291.72,292.58
2019-08-30,265.63,264.04,294.22,292.4527
2019-09-03,262.34,262.5,290.57,290.75
2019-09-04,264.66,265.41,293.14,293.97
2019-09-05,267.95,268.82,296.79,297.75
2019-09-06,269.2,269.09,298.17,298.05
2019-09-09,270.08,269.23,299.14,298.2
2019-09-10,268.47,269.13,297.36,298.09
2019-09-11,269.47,271.13,298.47,300.31
2019-09-12,271.98,272.08,301.25,301.36
2019-09-13,272.46,271.75,301.78,300.99
2019-09-16,270.71,271.04,299.84,300.21
2019-09-17,270.8,271.71,299.94,300.95
2019-09-18,271.29,271.85,300.49,301.1
2019-09-19,272.23,271.82,301.53,301.07
2019-09-20,272.43,270.36,300.36,298.08
2019-09-23,269.88,270.56,297.55,298.3
2019-09-24,271.57,268.4,299.41,295.92
2019-09-25,268.44,269.94,295.96,297.61
2019-09-26,269.95,269.38,297.63,297
2019-09-27,270.13,267.94,297.83,295.41
2019-09-30,268.45,269.19,295.97,296.7905
2019-10-01,270.05,266.04,297.74,293.32
2019-10-02,264.39,261.36,291.5,288.16
2019-10-03,261.05,263.44,287.81,290.45
2019-10-04,264.07,266.93,291.14,294.3
2019-10-07,266.18,265.84,293.47,293.1
2019-10-08,263.98,261.82,291.04,288.66
2019-10-09,263.71,264.05,290.75,291.12
2019-10-10,264.1,266.02,291.18,293.29
2019-10-11,268.72,268.7,296.27,296.25
2019-10-14,268.41,268.5,295.93,296.03
2019-10-15,269.47,271.09,297.1,298.88
2019-10-16,270.62,270.71,298.37,298.46
2019-10-17,271.81,271.39,299.68,299.21
2019-10-18,270.91,270.37,298.69,298.09
2019-10-21,271.58,272.13,299.42,300.03
2019-10-22,272.63,271.19,300.58,298.99
2019-10-23,270.95,271.95,298.73,299.83
2019-10-24,272.93,272.48,300.91,300.42
2019-10-25,271.87,273.55,299.74,301.59
2019-10-28,274.77,275.13,302.94,303.34
2019-10-29,274.82,274.95,303,303.14
2019-10-30,275.21,275.92,303.43,304.21
2019-10-31,275.85,275.12,304.13,303.33
2019-11-01,276.57,277.7,304.92,306.17
2019-11-04,279.22,278.79,307.85,307.37
2019-11-05,278.99,278.49,307.59,307.04
2019-11-06,278.48,278.52,307.03,307.07
2019-11-07,279.88,279.55,308.57,308.21
2019-11-08,279.18,280.2,307.8,308.93
2019-11-11,278.83,279.69,307.42,308.36
2019-11-12,280.04,280.23,308.75,308.96
2019-11-13,279.28,280.4,307.91,309.15
2019-11-14,280.08,280.76,308.79,309.54
2019-11-15,282.1,282.81,311.02,311.81
2019-11-18,282.56,282.97,311.53,311.98
2019-11-19,283.6,282.91,312.68,311.91
2019-11-20,282.33,281.91,311.28,310.81
2019-11-21,281.98,281.45,310.89,310.3
2019-11-22,282.16,282.1,311.09,311.02
2019-11-25,282.97,284.19,311.98,313.33
2019-11-26,284.27,284.79,313.41,313.99
2019-11-27,285.35,286.09,314.61,315.42
2019-11-29,285.58,285.1,314.86,314.33
2019-12-02,285.34,282.68,314.59,311.66
2019-12-03,279.95,280.73,308.65,309.51
2019-12-04,281.81,282.53,310.7,311.5
2019-12-05,283.2,283.07,312.23,312.09
2019-12-06,284.91,285.55,314.12,314.83
2019-12-09,285.2,284.7,314.44,313.89
2019-12-10,284.64,284.42,313.82,313.58
2019-12-11,284.83,285.1,314.03,314.33
2019-12-12,285.19,287.59,314.43,317.08
2019-12-13,287.4,287.79,316.87,317.29
2019-12-16,289.54,289.78,319.22,319.49
2019-12-17,290.17,289.83,319.92,319.5495
2019-12-18,290.24,289.84,320,319.56
2019-12-19,290.06,291.03,319.8,320.87
2019-12-20,292.09,292.45,320.46,320.86
2019-12-23,293.12,292.83,321.59,321.27
2019-12-24,293.01,292.8,321.47,321.24
2019-12-26,293.17,294.35,321.65,322.94
2019-12-27,295.08,294.27,323.74,322.85
2019-12-30,294.36,292.7,322.95,321.13
2019-12-31,292.15,293.36,320.53,321.85
2020-01-02,294.9,296.11,323.54,324.87
2020-01-03,292.73,293.89,321.16,322.43
2020-01-06,292.12,295.07,320.49,323.73
2020-01-07,294.42,294.17,323.02,322.74
2020-01-08,294.35,295.7,322.94,324.42
2020-01-09,297.29,297.68,326.16,326.59
2020-01-10,298.31,296.81,327.2899,325.64
2020-01-13,297.49,298.89,326.39,327.92
2020-01-14,298.48,298.43,327.47,327.42
2020-01-15,298.37,299.11,327.35,328.16
2020-01-16,300.51,301.57,329.7,330.86
2020-01-17,302.33,302.62,331.7,332.01
2020-01-21,301.61,301.96,330.9,331.29
2020-01-22,302.83,302.02,332.24,331.35
2020-01-23,301.36,302.43,330.63,331.8
2020-01-24,303.01,299.65,332.44,328.76
2020-01-27,294.43,294.87,323.03,323.51
2020-01-28,296.28,297.94,325.06,326.88
2020-01-29,299.31,297.7,328.38,326.62
2020-01-30,295.64,298.62,324.36,327.62
2020-01-31,298.05,293.27,327,321.75
2020-02-03,294.72,295.43,323.35,324.12
2020-02-04,299.03,299.93,328.07,329.06
2020-02-05,302.85,303.37,332.27,332.84
2020-02-06,304.35,304.37,333.91,333.93
2020-02-07,303.36,302.83,332.82,332.24
2020-02-10,301.91,305.11,331.23,334.75
2020-02-11,306.4,305.59,336.16,335.27
2020-02-12,307.01,307.57,336.83,337.44
2020-02-13,306.13,307.32,335.8621,337.17
2020-02-14,307.63,307.71,337.51,337.6
2020-02-18,306.72,306.92,336.51,336.73
2020-02-19,307.89,308.37,337.79,338.32
2020-02-20,307.84,307.16,337.7423,336.99
2020-02-21,305.77,303.93,335.47,333.45
2020-02-24,294.53,293.88,323.14,322.42
2020-02-25,295.26,284.92,323.94,312.59
2020-02-26,286.37,284.02,314.18,311.61
2020-02-27,278.42,271.34,305.46,297.7
2020-02-28,263.14,270.01,288.7,296.24
2020-03-02,271.81,281.55,298.21,308.9
2020-03-03,282.1,273.73,309.5,300.32
2020-03-04,279.02,285.34,306.12,313.05
2020-03-05,277.98,275.73,304.98,302.51
2020-03-06,267.2,271.1,293.15,297.43
2020-03-09,250.93,251.86,275.3,276.32
2020-03-10,259.44,262.88,284.64,288.41
2020-03-11,255.85,249.97,280.7,274.25
2020-03-12,233.34,232.64,256,255.24
2020-03-13,239.8,246.28,263.09,270.2
2020-03-16,219.83,219.72,241.18,241.065
2020-03-17,223.35,231.69,245.04,254.19
2020-03-18,215.33,214.82,236.25,235.69
2020-03-19,218.07,219.25,239.25,240.55
2020-03-20,222.36,210.32,242.53,229.4
2020-03-23,209.21,204.16,228.19,222.68
2020-03-24,214.92,221.87,234.42,242
2020-03-25,224.5,226.26,244.87,246.79
2020-03-26,228.77,239.23,249.52,260.93
2020-03-27,232.2,232.87,253.27,254
2020-03-30,234.43,239.81,255.7,261.56
2020-03-31,238.89,235.95,260.56,257.36
2020-04-01,227.35,225.58,247.98,246.04
2020-04-02,224.8,230.98,245.19,251.93
2020-04-03,229.9,227.33,250.76,247.95
2020-04-06,236.39,242.72,257.84,264.74
2020-04-07,251.4,243.12,274.21,265.18
2020-04-08,245.67,251.21,267.96,274
2020-04-09,254.49,255.08,277.58,278.22
2020-04-13,254.09,252.71,277.14,275.63
2020-04-14,257.61,260.2,280.98,283.8
2020-04-15,254.48,254.65,277.57,277.75
2020-04-16,255.93,255.76,279.15,278.96
2020-04-17,261.64,262.71,285.38,286.54
2020-04-20,259.1,258.33,282.61,281.76
2020-04-21,253.71,250.45,276.73,273.17
2020-04-22,255.2,255.83,278.35,279.04
2020-04-23,257.16,255.8,280.49,279.01
2020-04-24,257.38,259.36,280.73,282.89
2020-04-27,261.41,263.22,285.12,287.1
2020-04-28,266.82,261.93,291.02,285.69
2020-04-29,267.29,268.77,291.54,293.15
2020-04-30,267.45,266.46,291.71,290.63
2020-05-01,261.58,259.31,285.31,282.83
2020-05-04,257.39,260,280.74,283.59
2020-05-05,262.8,262.35,286.64,286.15
2020-05-06,264.08,260.69,288.04,284.34
2020-05-07,263.82,263.77,287.75,287.7
2020-05-08,266.88,268.18,291.09,292.51
2020-05-11,266.19,268.28,290.34,292.62
2020-05-12,269.35,262.72,293.79,286.55
2020-05-13,262.27,258.08,286.06,281.49
2020-05-14,255.75,261.33,278.95,285.04
2020-05-15,258.88,262.48,282.37,286.29
2020-05-18,268.68,270.41,293.05,294.94
2020-05-19,269.87,267.91,294.35,292.21
2020-05-20,271.22,272.33,295.82,297.03
2020-05-21,272.11,270.31,296.79,294.83
2020-05-22,270.05,270.9,294.55,295.48
2020-05-26,276.82,274.31,301.93,299.2
2020-05-27,276.99,278.3,302.12,303.55
2020-05-28,279.31,277.86,304.65,303.07
2020-05-29,277.3,279.16,302.46,304.49
2020-06-01,278.37,280.04,303.62,305.45
2020-06-02,281.05,282.46,306.55,308.08
2020-06-03,284.44,286.13,310.24,312.09
2020-06-04,285.23,285.44,311.11,311.34
2020-06-05,290.85,292.83,317.23,319.4
2020-06-08,293.59,296.27,320.22,323.15
2020-06-09,293.66,294.25,320.3,320.94
2020-06-10,294.69,292.5,321.42,319.03
2020-06-11,285.56,275.68,311.46,300.69
2020-06-12,282.6,279.06,308.24,304.38
2020-06-15,273.23,281.57,298.02,307.11
2020-06-16,289.24,286.74,315.48,312.75
2020-06-17,287.95,285.74,314.07,311.66
2020-06-18,284.22,285.83,310.005,311.76
2020-06-19,289.31,284.12,314.17,308.54
2020-06-22,283.62,286.08,307.99,310.67
2020-06-23,288.68,287.31,313.49,312
2020-06-24,285.33,280.14,309.85,304.21
2020-06-25,279.45,282.94,303.47,307.26
2020-06-26,281.93,276.34,306.16,300.09
2020-06-29,277.56,280.46,301.41,304.56
2020-06-30,279.93,284.49,303.99,308.94
2020-07-01,285.07,285.99,309.57,310.57
2020-07-02,289.37,287.48,314.24,312.19
2020-07-06,291.33,291.92,316.37,317.01
2020-07-07,290.42,288.94,315.38,313.77
2020-07-08,289.71,291.14,314.61,316.16
2020-07-09,291.77,289.7,316.84,314.6
2020-07-10,289.44,292.5,314.31,317.64
2020-07-13,294.8,289.9,320.13,314.81
2020-07-14,288.51,293.69,313.3,318.93
2020-07-15,296.9,296.5,322.41,321.98
2020-07-16,294.48,295.47,319.79,320.86
2020-07-17,296.41,296.24,321.88,321.7
2020-07-20,295.99,298.61,321.43,324.27
2020-07-21,300.62,299.19,326.45,324.9
2020-07-22,298.93,300.96,324.62,326.82
2020-07-23,300.63,297.39,326.47,322.95
2020-07-24,295.55,295.51,320.95,320.91
2020-07-27,296.18,297.69,321.63,323.27
2020-07-28,296.91,295.87,322.43,321.3
2020-07-29,296.63,299.29,322.12,325.01
2020-07-30,296.43,298.34,321.9,323.98
2020-07-31,300.11,300.57,325.9,326.4
2020-08-03,302.34,302.66,328.32,328.67
2020-08-04,301.91,303.88,327.86,330
2020-08-05,305.24,305.75,331.47,332.03
2020-08-06,305.25,307.86,331.4799,334.32
2020-08-07,306.91,308.09,333.28,334.57
2020-08-10,308.54,309,335.06,335.56
2020-08-11,310.19,306.48,336.85,332.82
2020-08-12,308.89,310.62,335.44,337.31
2020-08-13,309.97,310.16,336.61,336.81
2020-08-14,309.79,310.19,336.41,336.85
2020-08-17,311.2,311.18,337.94,337.92
2020-08-18,311.56,311.8,338.34,338.595
2020-08-19,312.22,310.45,339.05,337.13
2020-08-20,308.82,311.54,335.36,338.31
2020-08-21,311.18,312.59,337.92,339.45
2020-08-24,315.05,315.76,342.12,342.9
2020-08-25,316.34,316.91,343.53,344.15
2020-08-26,317.48,320.1,344.76,347.61
2020-08-27,320.93,320.77,348.51,348.34
2020-08-28,321.79,322.83,349.44,350.57
2020-08-31,322.62,322.14,350.35,349.8206
2020-09-01,322.5,324.77,350.21,352.68
2020-09-02,326.6,329.47,354.67,357.78
2020-09-03,327.71,318.19,355.87,345.53
2020-09-04,318.74,315.26,346.13,342.35
2020-09-08,310.06,306.9,336.71,333.27
2020-09-09,310.84,312.88,337.55,339.77
2020-09-10,314.77,307.69,341.82,334.13
2020-09-11,309.24,307.65,335.82,334.09
2020-09-14,310.78,311.66,337.49,338.44
2020-09-15,314.12,313.2,341.12,340.12
2020-09-16,314.48,312.06,341.51,338.88
2020-09-17,307.16,309.29,333.56,335.87
2020-09-18,310.07,305.81,335.37,330.77
2020-09-21,301.13,302.44,325.7,327.12
2020-09-22,303.78,305.38,328.57,330.3
2020-09-23,305.93,298.2,330.9,322.54
2020-09-24,296.98,299.02,321.22,323.42
2020-09-25,298.24,303.92,322.58,328.72
2020-09-28,308.08,309.03,333.22,334.25
2020-09-29,308.77,307.35,333.97,332.43
2020-09-30,307.96,309.1,333.09,334.32
2020-10-01,312.21,311.55,337.69,336.97
2020-10-02,306.67,308.69,331.7,333.88
2020-10-05,310.7,314.09,336.06,339.72
2020-10-06,314.26,309.68,339.91,334.95
2020-10-07,312.61,315.04,338.12,340.75
2020-10-08,316.98,317.72,342.85,343.65
2020-10-09,319.49,320.57,345.56,346.73
2020-10-12,323.21,325.77,349.59,352.36
2020-10-13,325.7,323.75,352.28,350.17
2020-10-14,324.29,321.68,350.75,347.93
2020-10-15,317.78,321.32,343.71,347.54
2020-10-16,322.63,321.11,348.96,347.32
2020-10-19,322.34,316.32,348.65,342.13
2020-10-20,317.55,317.4,343.46,343.3
2020-10-21,317.43,316.8,343.33,342.65
2020-10-22,317.08,318.64,342.96,344.64
2020-10-23,319.83,319.54,345.93,345.62
2020-10-26,316.32,313.8,342.13,339.41
2020-10-27,314.12,312.8,339.76,338.33
2020-10-28,307.04,302.05,332.1,326.7
2020-10-29,302.24,305.18,326.91,330.08
2020-10-30,303.51,302.04,328.28,326.69
2020-11-02,305.29,305.28,330.2,330.19
2020-11-03,308.51,310.57,333.69,335.92
2020-11-04,315.14,317.73,340.86,343.66
2020-11-05,322.89,323.77,349.24,350.19
2020-11-06,323.53,323.76,349.93,350.18
2020-11-09,336.51,327.86,363.97,354.62
2020-11-10,326.82,327.36,353.49,354.08
2020-11-11,329.51,329.81,356.4,356.72
2020-11-12,328.75,326.68,355.58,353.34
2020-11-13,328.46,331.08,355.27,358.1
2020-11-16,333.74,335.22,360.98,362.58
2020-11-17,332.81,333.6,359.97,360.82
2020-11-18,333.68,329.37,360.91,356.25
2020-11-19,328.77,330.95,355.6,357.96
2020-11-20,330.53,328.54,357.5,355.35
2020-11-23,330.32,330.55,357.28,357.53
2020-11-24,333.03,335.74,360.21,363.14
2020-11-25,335.73,335.14,363.13,362.49
2020-11-27,336.39,336.27,363.84,363.71
2020-11-30,335.45,334.88,362.83,362.21
2020-12-01,337.99,338.24,365.57,365.84
2020-12-02,337.29,339.14,364.82,366.82
2020-12-03,339.01,339,366.68,366.67
2020-12-04,339.61,341.88,367.32,369.78
2020-12-07,341.18,341.31,369.02,369.16
2020-12-08,339.98,342.26,367.72,370.19
2020-12-09,342.9,339.1,370.88,366.77
2020-12-10,337.8,339.19,365.37,366.87
2020-12-11,337.37,338.51,364.9,366.14
2020-12-14,340.83,337.37,368.64,364.9
2020-12-15,339.68,341.68,367.4,369.56
2020-12-16,341.92,342.14,369.82,370.06
2020-12-17,343.88,344.11,371.94,372.19
2020-12-18,344.44,342.75,370.97,369.15
2020-12-21,338.87,341.36,364.97,367.65
2020-12-22,341.88,341.03,368.21,367.3
2020-12-23,341.94,341.21,368.28,367.49
2020-12-24,341.76,342.64,368.08,369.03
2020-12-28,345.16,345.6,371.74,372.22
2020-12-29,347.08,345.05,373.81,371.62
2020-12-30,345.71,345.43,372.34,372.03
2020-12-31,345.19,347.49,371.78,374.25
2021-01-04,348.47,342.59,375.31,368.97
2021-01-05,341.78,344.84,368.1,371.4
2021-01-06,343.27,346.71,369.71,373.41
2021-01-07,349.21,352.02,376.1,379.13
2021-01-08,353.37,354.02,380.59,381.29
